date,price
2024-01-06,3.410916812261632
2024-01-07,3.2215346999560643
2024-01-08,3.161477660813443
2024-01-09,3.3302929859650225
2024-01-10,3.193337031967358
2024-01-11,3.3404636787144164
2024-01-12,3.1233892078803356
2024-01-13,2.962526668662227
2024-01-14,3.08310563714179
2024-01-15,2.98952468889755
2024-01-16,2.8855842633357733
2024-01-17,2.8854371091209248
2024-01-18,2.8016013807673077
2024-01-19,2.628203156337399
2024-01-20,2.7437187659132984
2024-01-21,2.895387458525276
2024-01-22,3.267988869104377
2024-01-23,2.938636411249641
2024-01-24,2.7514207234070147
2024-01-25,2.8085194336228163
2024-01-26,2.7558216253305745
2024-01-27,2.9221456867973097
2024-01-28,2.845422116500424
2024-01-29,2.8431861162558905
2024-01-30,2.8223595987358547
2024-01-31,2.752130954012498
2024-02-01,2.620027436700602
2024-02-02,2.538004364937501
2024-02-03,2.534809829706166
2024-02-04,2.4735246093637246
2024-02-05,2.438983762194345
2024-02-06,2.428224256901793
2024-02-07,2.484986574703586
2024-02-08,2.5070848003361146
2024-02-09,2.5950776307172183
2024-02-10,2.7478793582793988
2024-02-11,2.894640392534793
2024-02-12,2.882042835618401
2024-02-13,2.8409561304285957
2024-02-14,2.7557752510768574
2024-02-15,2.990319875328097
2024-02-16,2.7955680664783595
2024-02-17,2.793792528310987
2024-02-18,2.6805713792725117
2024-02-19,2.7416946584049637
2024-02-20,3.289517227140158
2024-02-21,3.049961612137807
2024-02-22,2.83669502558837
2024-02-23,2.8858072639848364
2024-02-24,2.7035304542976117
2024-02-25,2.8354515891609107
2024-02-26,2.6794167852782147
2024-02-27,2.733147072484992
2024-02-28,2.706290266654672
2024-02-29,2.7772897978587228
2024-03-01,2.640485269106638
2024-03-02,2.4901813078158046
2024-03-03,2.4019340616779807
2024-03-04,2.3264262155182323
2024-03-05,2.6720470440331816
2024-03-06,2.3221500445703764
2024-03-07,2.423452010640769
2024-03-08,2.6125742346058916
2024-03-09,2.5072403581448857
2024-03-10,2.8775969979090252
2024-03-11,2.9843107263316884
2024-03-12,3.1191800404838816
2024-03-13,2.9007526798789693
2024-03-14,2.827294557813297
2024-03-15,2.6801722106169112
2024-03-16,2.6219875464268294
2024-03-17,2.555966084592172
2024-03-18,2.451124235520877
2024-03-19,2.4151623620712037
2024-03-20,2.0853345797101053
2024-03-21,2.2940711570375387
2024-03-22,2.218056779458077
2024-03-23,2.1003548838539983
2024-03-24,2.35605876338411
2024-03-25,2.447919952623237
2024-03-26,2.3866637440994576
2024-03-27,2.0808580272793105
2024-03-28,2.017380946076885
2024-03-29,2.137770108945114
2024-03-30,2.046713955983046
2024-03-31,2.0921237296244843
2024-04-01,1.977776201251113
2024-04-02,1.917060206382064
2024-04-03,1.8450299973214603
2024-04-04,1.8232543250388544
2024-04-05,1.8379477711210388
2024-04-06,1.8468901001438511
2024-04-07,1.9092085374421048
2024-04-08,1.945174412107204
2024-04-09,1.8570262759051053
2024-04-10,1.7765079004143187
2024-04-11,1.781458697285425
2024-04-12,1.76104990070515
2024-04-13,1.6146925383562092
2024-04-14,1.7119373008245558
2024-04-15,1.616941132085948
2024-04-16,1.4307055833959164
2024-04-17,1.450071813307907
2024-04-18,1.4418054168272691
2024-04-19,1.397140825913815
2024-04-20,1.463509577104966
2024-04-21,1.5156467272732528
2024-04-22,1.5010881950085055
2024-04-23,1.4865251867118423
2024-04-24,1.4661685465715784
2024-04-25,1.4139306232391384
2024-04-26,1.421709463354918
2024-04-27,1.4003362432527802
2024-04-28,1.404838243400824
2024-04-29,1.480709834546451
2024-04-30,1.461521271461898
2024-05-01,1.3613843476033665
2024-05-02,1.3699681159000257
2024-05-03,1.4073359040169362
2024-05-04,1.4080331571118512
2024-05-05,1.4175497636021568
2024-05-06,1.4425337902429731
2024-05-07,1.4234728096499432
2024-05-08,1.3945238446542034
2024-05-09,1.3794774785852293
2024-05-10,1.4109330158207125
2024-05-11,1.3424211262670778
2024-05-12,1.34688467972949
2024-05-13,1.3596828833216266
2024-05-14,1.3176297124300642
2024-05-15,1.2771428341053794
2024-05-16,1.3290557742312636
2024-05-17,1.2763016484440906
2024-05-18,1.2984674427926637
2024-05-19,1.2782138785926274
2024-05-20,1.2461699961823556
2024-05-21,1.3274346963072077
2024-05-22,1.2562585349753743
2024-05-23,1.18928628952858
2024-05-24,1.1394236663796928
2024-05-25,1.202889865891564
2024-05-26,1.2534428354575575
2024-05-27,1.194596575644452
2024-05-28,1.1890221065591629
2024-05-29,1.1647802340580973
2024-05-30,1.2026251384354387
2024-05-31,1.1666603053044322
2024-06-01,1.137713663081506
2024-06-02,1.1407383966833171
2024-06-03,1.1323495688727117
2024-06-04,1.1323141039990865
2024-06-05,1.149213636861527
2024-06-06,1.32022920289804
2024-06-07,1.3041724193017663
2024-06-08,1.134547441900015
2024-06-09,1.1405576210757118
2024-06-10,1.1239539865714063
2024-06-11,1.1145282314148888
2024-06-12,1.152562412572767
2024-06-13,1.1980944919362773
2024-06-14,1.114041786481181
2024-06-15,1.091246830715304
2024-06-16,1.1185269587499194
2024-06-17,1.1052447832953043
2024-06-18,1.0687556964467402
2024-06-19,0.9981506108052522
2024-06-20,0.9740681557807466
2024-06-21,0.9736530311730752
2024-06-22,0.97479674273007
2024-06-23,0.8814603876757297
2024-06-24,0.8694973273379067
2024-06-25,0.8589676260549708
2024-06-26,0.8843967693603125
2024-06-27,0.871176026368598
2024-06-28,0.8839122896660454
2024-06-29,0.8812584478351202
2024-06-30,0.8956902133997156
2024-07-01,0.8919280546608749
2024-07-02,0.8756178276795664
2024-07-03,0.8815555404769129
2024-07-04,0.8719008589980389
2024-07-05,0.8368568009350548
2024-07-06,0.7998759902111116
2024-07-07,0.8015019422067171
2024-07-08,0.7978611936737553
2024-07-09,0.7854314127478418
2024-07-10,0.7719259770591143
2024-07-11,0.7726245127039747
2024-07-12,0.7770998630408955
2024-07-13,0.7551748007730678
2024-07-14,0.7488774464503791
2024-07-15,0.7545775580936828
2024-07-16,0.7935165582382535
2024-07-17,0.7926813364229903
2024-07-18,0.7914979097611926
2024-07-19,0.7831288150101878
2024-07-20,0.8476269939842435
2024-07-21,0.8129987095571983
2024-07-22,0.772843257922893
2024-07-23,0.7321237529723574
2024-07-24,0.691906756633204
2024-07-25,0.7105273748798459
2024-07-26,0.6947908525898445
2024-07-27,0.6873504306190975
2024-07-28,0.68517074331816
2024-07-29,0.6654214146108207
2024-07-30,0.6553994263678846
2024-07-31,0.6742881461760644
2024-08-01,0.6726848051597233
2024-08-02,0.6465867350312515
2024-08-03,0.6373463531525291
2024-08-04,0.6082377376449986
2024-08-05,0.5765865447482997
2024-08-06,0.5068342663934317
2024-08-07,0.493647622141216
2024-08-08,0.4547052192257295
2024-08-09,0.4878778549319717
2024-08-10,0.4758310294415365
2024-08-11,0.5438746612195032
2024-08-12,0.5076395121892274
2024-08-13,0.5323340577515521
2024-08-14,0.5171390291862928
2024-08-15,0.5318569962764103
2024-08-16,0.5292161517569536
2024-08-17,0.5251453581795055
2024-08-18,0.5143899123395032
2024-08-19,0.5138225803185703
2024-08-20,0.5083255880627316
2024-08-21,0.5147480194392983
2024-08-22,0.5168023701967848
2024-08-23,0.5153554730665919
2024-08-24,0.5445207817309753
2024-08-25,0.5412704327932087
2024-08-26,0.5633448363781366
2024-08-27,0.5547287453961098
2024-08-28,0.5636054786706655
2024-08-29,0.54865918407211
2024-08-30,0.5124528578175562
2024-08-31,0.4928305721026561
2024-09-01,0.4965114821133395
2024-09-02,0.5188346801114282
2024-09-03,0.5140361966708927
2024-09-04,0.4713589833549011
2024-09-05,0.4521653097458477
2024-09-06,0.4340586641820245
2024-09-07,0.4002880176405509
2024-09-08,0.4059695198815135
2024-09-09,0.407928974108604
2024-09-10,0.4236279194295247
2024-09-11,0.4324484446716892
2024-09-12,0.4462366876612526
2024-09-13,0.448547644373115
2024-09-14,0.4581230500842039
2024-09-15,0.4871716126350527
2024-09-16,0.5016417330213165
2024-09-17,0.4515287270950847
2024-09-18,0.4467036949080777
2024-09-19,0.4484478325989069
2024-09-20,0.440075059189008
2024-09-21,0.4240628734659509
2024-09-22,0.4332592053485645
2024-09-23,0.4208149264666957
2024-09-24,0.412006981975823
2024-09-25,0.408993944905932
2024-09-26,0.4762573978898552
2024-09-27,0.4893799739787444
2024-09-28,0.4762278560288256
2024-09-29,0.4734764038742755
2024-09-30,0.4717098177701274
2024-10-01,0.4818763030944774
2024-10-02,0.4753908926742936
2024-10-03,0.4569883603513139
2024-10-04,0.4541734966700589
2024-10-05,0.4769157323282381
2024-10-06,0.49765038753549
